_id,LocationType,Time,Season,OffendingAnimalLeashStatus,IncidentType,VictimType,FinancialYear,Count
3943,Residential property,Unknown,Summer,No Leash,Harassment,Animal,2022/23,1
3944,Residential property,Unknown,Summer,No Leash,Harassment,Unknown,bef 30 Jun 2018,1
3945,Residential property,Unknown,Summer,On a Leash,Attack,Animal,2020/21,1
3946,Residential property,Unknown,Summer,On a Leash,Harassment,Animal,2020/21,1
3947,Residential property,Unknown,Summer,Unknown,Attack,Animal,2018/19,1
3948,Residential property,Unknown,Summer,Unknown,Attack,Human,2019/20,1
3949,Residential property,Unknown,Summer,Unknown,Attack,Unknown,2018/19,1
3950,Residential property,Unknown,Summer,Unknown,Attack,Unknown,2020/21,1
3951,Residential property,Unknown,Summer,Unknown,Attack,Unknown,2022/23,2
3952,Residential property,Unknown,Summer,Unknown,Harassment,Animal,2021/22,1
3953,Residential property,Unknown,Summer,Unknown,Harassment,Unknown,2022/23,1
3954,Residential property,Unknown,Winter,No Leash,Attack,Animal,2018/19,2
3955,Residential property,Unknown,Winter,No Leash,Attack,Animal,2019/20,2
3956,Residential property,Unknown,Winter,No Leash,Attack,Animal,2020/21,2
3957,Residential property,Unknown,Winter,No Leash,Attack,Animal,2022/23,1
3958,Residential property,Unknown,Winter,No Leash,Attack,Animal,2023/24,1
3959,Residential property,Unknown,Winter,No Leash,Attack,Animal,bef 30 Jun 2018,2
3960,Residential property,Unknown,Winter,No Leash,Attack,Human,2019/20,1
3961,Residential property,Unknown,Winter,No Leash,Attack,Human,2023/24,2
3962,Residential property,Unknown,Winter,No Leash,Attack,Unknown,2019/20,2
3963,Residential property,Unknown,Winter,No Leash,Attack,Unknown,2022/23,1
3964,Residential property,Unknown,Winter,No Leash,Harassment,Human,2022/23,1
3965,Residential property,Unknown,Winter,No Leash,Harassment,Human,2023/24,1
3966,Residential property,Unknown,Winter,No Leash,Harassment,Human,bef 30 Jun 2018,1
3967,Residential property,Unknown,Winter,No Leash,Harassment,Unknown,2023/24,1
3968,Residential property,Unknown,Winter,On a Leash,Attack,Human,2022/23,1
3969,Residential property,Unknown,Winter,Unknown,Attack,Animal,bef 30 Jun 2018,1
3970,Residential property,Unknown,Winter,Unknown,Attack,Human,2020/21,1
3971,Residential property,Unknown,Winter,Unknown,Attack,Human,2022/23,1
3972,Residential property,Unknown,Winter,Unknown,Attack,Unknown,2021/22,2
3973,Residential property,Unknown,Winter,Unknown,Attack,Unknown,2022/23,1
3974,Residential property,Unknown,Winter,Unknown,Attack,Unknown,2023/24,1
3975,Residential property,Unknown,Winter,Unknown,Harassment,Human,2022/23,1
3976,Residential property,Unknown,Winter,Unknown,Harassment,Unknown,2019/20,1
3977,Residential property,Unknown,Winter,Unknown,Harassment,Unknown,2023/24,2
3978,School,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2020/21,1
3979,School,5 pm to 8 pm,Autumn,No Leash,Attack,Human,2020/21,1
3980,School,5 pm to 8 pm,Autumn,Unknown,Attack,Human,2022/23,1
3981,School,5 pm to 8 pm,Spring,No Leash,Attack,Animal,2022/23,1
3982,School,5 pm to 8 pm,Spring,Unknown,Attack,Animal,2023/24,1
3983,School,5 pm to 8 pm,Spring,Unknown,Attack,Human,2019/20,1
3984,School,5 pm to 8 pm,Summer,No Leash,Harassment,Unknown,2020/21,1
3985,School,5 pm to 8 pm,Summer,On a Leash,Attack,Animal,2019/20,1
3986,School,5 pm to 8 pm,Summer,Unknown,Attack,Human,2022/23,1
3987,School,5 pm to 8 pm,Summer,Unknown,Attack,Unknown,2020/21,1
3988,School,5 pm to 8 pm,Summer,Unknown,Harassment,Human,2023/24,1
3989,School,5 pm to 8 pm,Summer,Unknown,Harassment,Unknown,2020/21,1
3990,School,6 am to 9 am,Autumn,Unknown,Attack,Unknown,2019/20,1
3991,School,8 pm to 10 pm,Spring,Unknown,Attack,Animal,2023/24,1
3992,School,9 am to Noon,Autumn,No Leash,Attack,Human,2022/23,1
3993,School,9 am to Noon,Autumn,Unknown,Attack,Unknown,2019/20,1
3994,School,9 am to Noon,Spring,No Leash,Attack,Human,2018/19,1
3995,School,9 am to Noon,Spring,No Leash,Attack,Unknown,2019/20,2
3996,School,9 am to Noon,Spring,Unknown,Attack,Animal,2019/20,1
3997,School,9 am to Noon,Summer,No Leash,Harassment,Unknown,2019/20,1
3998,School,9 am to Noon,Summer,No Leash,Harassment,Unknown,2020/21,1
3999,School,Noon to 5 pm,Autumn,No Leash,Attack,Human,2019/20,1
4000,School,Noon to 5 pm,Autumn,No Leash,Attack,Human,2022/23,1
4001,School,Noon to 5 pm,Autumn,Unknown,Attack,Animal,2018/19,1
4002,School,Noon to 5 pm,Spring,No Leash,Harassment,Animal,2019/20,1
4003,School,Noon to 5 pm,Spring,Unknown,Attack,Unknown,2022/23,1
4004,School,Noon to 5 pm,Winter,No Leash,Attack,Human,2021/22,1
4005,School,Noon to 5 pm,Winter,Unknown,Harassment,Unknown,2021/22,1
4006,School,Unknown,Winter,Unknown,Attack,Unknown,2021/22,1
4007,Street,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2019/20,1
4008,Street,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2021/22,1
4009,Street,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2022/23,1
4010,Street,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,2023/24,1
4011,Street,5 pm to 8 pm,Autumn,No Leash,Attack,Animal,bef 30 Jun 2018,5
4012,Street,5 pm to 8 pm,Autumn,No Leash,Attack,Both,2021/22,1
4013,Street,5 pm to 8 pm,Autumn,No Leash,Attack,Human,2021/22,3
4014,Street,5 pm to 8 pm,Autumn,No Leash,Attack,Human,2022/23,1
4015,Street,5 pm to 8 pm,Autumn,No Leash,Attack,Human,2023/24,1
4016,Street,5 pm to 8 pm,Autumn,No Leash,Attack,Unknown,2018/19,1
4017,Street,5 pm to 8 pm,Autumn,No Leash,Harassment,Animal,2018/19,2
4018,Street,5 pm to 8 pm,Autumn,No Leash,Harassment,Human,2020/21,1
4019,Street,5 pm to 8 pm,Autumn,No Leash,Harassment,Human,2021/22,1
4020,Street,5 pm to 8 pm,Autumn,No Leash,Harassment,Human,2022/23,3
4021,Street,5 pm to 8 pm,Autumn,No Leash,Harassment,Human,bef 30 Jun 2018,1
4022,Street,5 pm to 8 pm,Autumn,No Leash,Harassment,Unknown,2021/22,1
4023,Street,5 pm to 8 pm,Autumn,On a Leash,Attack,Animal,2022/23,1
4024,Street,5 pm to 8 pm,Autumn,On a Leash,Attack,Animal,bef 30 Jun 2018,1
4025,Street,5 pm to 8 pm,Autumn,On a Leash,Attack,Human,2018/19,1
4026,Street,5 pm to 8 pm,Autumn,On a Leash,Attack,Human,2020/21,1
4027,Street,5 pm to 8 pm,Autumn,On a Leash,Attack,Human,2021/22,1
4028,Street,5 pm to 8 pm,Autumn,On a Leash,Harassment,Unknown,2022/23,1
4029,Street,5 pm to 8 pm,Autumn,Unknown,Attack,Animal,2018/19,1
4030,Street,5 pm to 8 pm,Autumn,Unknown,Attack,Animal,2022/23,1
4031,Street,5 pm to 8 pm,Autumn,Unknown,Attack,Both,2023/24,1
4032,Street,5 pm to 8 pm,Autumn,Unknown,Attack,Unknown,2022/23,1
4033,Street,5 pm to 8 pm,Autumn,Unknown,Harassment,Human,2022/23,1
4034,Street,5 pm to 8 pm,Autumn,Unknown,Harassment,Human,2023/24,1
4035,Street,5 pm to 8 pm,Autumn,Unknown,Harassment,Unknown,2020/21,1
4036,Street,5 pm to 8 pm,Autumn,Unknown,Harassment,Unknown,2022/23,1
4037,Street,5 pm to 8 pm,Autumn,Unknown,Harassment,Unknown,bef 30 Jun 2018,1
4038,Street,5 pm to 8 pm,Spring,No Leash,Attack,Animal,2019/20,3
4039,Street,5 pm to 8 pm,Spring,No Leash,Attack,Animal,2020/21,2
4040,Street,5 pm to 8 pm,Spring,No Leash,Attack,Animal,2021/22,3
4041,Street,5 pm to 8 pm,Spring,No Leash,Attack,Animal,2023/24,2
4042,Street,5 pm to 8 pm,Spring,No Leash,Attack,Both,2021/22,1
4043,Street,5 pm to 8 pm,Spring,No Leash,Attack,Human,2023/24,1
4044,Street,5 pm to 8 pm,Spring,No Leash,Attack,Unknown,2021/22,1
4045,Street,5 pm to 8 pm,Spring,No Leash,Attack,Unknown,2022/23,1
4046,Street,5 pm to 8 pm,Spring,No Leash,Harassment,Animal,2022/23,2
4047,Street,5 pm to 8 pm,Spring,No Leash,Harassment,Animal,2023/24,1
4048,Street,5 pm to 8 pm,Spring,No Leash,Harassment,Human,2018/19,2
4049,Street,5 pm to 8 pm,Spring,No Leash,Harassment,Human,2021/22,2
4050,Street,5 pm to 8 pm,Spring,No Leash,Harassment,Unknown,2022/23,1
4051,Street,5 pm to 8 pm,Spring,On a Leash,Attack,Animal,2018/19,2
4052,Street,5 pm to 8 pm,Spring,On a Leash,Attack,Human,2020/21,1
4053,Street,5 pm to 8 pm,Spring,On a Leash,Attack,Unknown,2020/21,1
4054,Street,5 pm to 8 pm,Spring,Unknown,Attack,Animal,2020/21,1
4055,Street,5 pm to 8 pm,Spring,Unknown,Attack,Human,2022/23,1
4056,Street,5 pm to 8 pm,Spring,Unknown,Attack,Human,2023/24,1
4057,Street,5 pm to 8 pm,Spring,Unknown,Attack,Unknown,2019/20,1
4058,Street,5 pm to 8 pm,Spring,Unknown,Attack,Unknown,2023/24,1
4059,Street,5 pm to 8 pm,Spring,Unknown,Harassment,Animal,2019/20,1
4060,Street,5 pm to 8 pm,Spring,Unknown,Harassment,Human,2022/23,1
4061,Street,5 pm to 8 pm,Spring,Unknown,Harassment,Human,2023/24,1
4062,Street,5 pm to 8 pm,Spring,Unknown,Harassment,Unknown,2018/19,1
4063,Street,5 pm to 8 pm,Spring,Unknown,Harassment,Unknown,2023/24,1
4064,Street,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2018/19,5
4065,Street,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2020/21,1
4066,Street,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2021/22,1
4067,Street,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2022/23,2
4068,Street,5 pm to 8 pm,Summer,No Leash,Attack,Animal,2023/24,2
4069,Street,5 pm to 8 pm,Summer,No Leash,Attack,Animal,bef 30 Jun 2018,1
4070,Street,5 pm to 8 pm,Summer,No Leash,Attack,Human,2018/19,1
4071,Street,5 pm to 8 pm,Summer,No Leash,Attack,Human,2020/21,4
4072,Street,5 pm to 8 pm,Summer,No Leash,Attack,Human,2021/22,2
4073,Street,5 pm to 8 pm,Summer,No Leash,Attack,Human,2022/23,2
4074,Street,5 pm to 8 pm,Summer,No Leash,Attack,Human,2023/24,1
4075,Street,5 pm to 8 pm,Summer,No Leash,Attack,Unknown,2018/19,1
4076,Street,5 pm to 8 pm,Summer,No Leash,Attack,Unknown,2021/22,1
4077,Street,5 pm to 8 pm,Summer,No Leash,Harassment,Animal,2019/20,1
4078,Street,5 pm to 8 pm,Summer,No Leash,Harassment,Animal,bef 30 Jun 2018,1
4079,Street,5 pm to 8 pm,Summer,No Leash,Harassment,Human,2019/20,1
4080,Street,5 pm to 8 pm,Summer,No Leash,Harassment,Unknown,2019/20,1
4081,Street,5 pm to 8 pm,Summer,No Leash,Harassment,Unknown,2021/22,2
4082,Street,5 pm to 8 pm,Summer,On a Leash,Attack,Animal,2021/22,2
4083,Street,5 pm to 8 pm,Summer,On a Leash,Attack,Human,2022/23,1
4084,Street,5 pm to 8 pm,Summer,Unknown,Attack,Animal,2018/19,1
4085,Street,5 pm to 8 pm,Summer,Unknown,Attack,Animal,2020/21,1
4086,Street,5 pm to 8 pm,Summer,Unknown,Attack,Animal,2023/24,1
4087,Street,5 pm to 8 pm,Summer,Unknown,Attack,Human,2023/24,2
4088,Street,5 pm to 8 pm,Summer,Unknown,Attack,Unknown,2020/21,1
4089,Street,5 pm to 8 pm,Summer,Unknown,Harassment,Animal,2021/22,1
4090,Street,5 pm to 8 pm,Summer,Unknown,Harassment,Animal,2022/23,1
4091,Street,5 pm to 8 pm,Summer,Unknown,Harassment,Animal,2023/24,1
4092,Street,5 pm to 8 pm,Winter,No Leash,Attack,Animal,2018/19,2
4093,Street,5 pm to 8 pm,Winter,No Leash,Attack,Animal,2019/20,2
4094,Street,5 pm to 8 pm,Winter,No Leash,Attack,Animal,2022/23,2
4095,Street,5 pm to 8 pm,Winter,No Leash,Attack,Animal,2023/24,3
4096,Street,5 pm to 8 pm,Winter,No Leash,Attack,Both,2023/24,1
4097,Street,5 pm to 8 pm,Winter,No Leash,Attack,Human,2019/20,2
4098,Street,5 pm to 8 pm,Winter,No Leash,Attack,Human,2020/21,1
4099,Street,5 pm to 8 pm,Winter,No Leash,Attack,Unknown,2020/21,1
4100,Street,5 pm to 8 pm,Winter,No Leash,Harassment,Animal,2022/23,1
4101,Street,5 pm to 8 pm,Winter,No Leash,Harassment,Animal,2023/24,1
4102,Street,5 pm to 8 pm,Winter,No Leash,Harassment,Human,2019/20,2
4103,Street,5 pm to 8 pm,Winter,No Leash,Harassment,Human,2020/21,1
4104,Street,5 pm to 8 pm,Winter,No Leash,Harassment,Unknown,2019/20,1
4105,Street,5 pm to 8 pm,Winter,On a Leash,Attack,Animal,2019/20,1
4106,Street,5 pm to 8 pm,Winter,On a Leash,Attack,Human,2020/21,1
4107,Street,5 pm to 8 pm,Winter,Unknown,Attack,Animal,2022/23,1
4108,Street,5 pm to 8 pm,Winter,Unknown,Attack,Both,2023/24,1
4109,Street,5 pm to 8 pm,Winter,Unknown,Attack,Human,2023/24,1
4110,Street,5 pm to 8 pm,Winter,Unknown,Attack,Unknown,2018/19,1
4111,Street,5 pm to 8 pm,Winter,Unknown,Attack,Unknown,2019/20,1
4112,Street,5 pm to 8 pm,Winter,Unknown,Attack,Unknown,2022/23,1
4113,Street,5 pm to 8 pm,Winter,Unknown,Harassment,Human,2019/20,1
4114,Street,5 pm to 8 pm,Winter,Unknown,Harassment,Unknown,2018/19,1
4115,Street,5 pm to 8 pm,Winter,Unknown,Harassment,Unknown,2019/20,2
4116,Street,6 am to 9 am,Autumn,No Leash,Attack,Animal,2020/21,1
4117,Street,6 am to 9 am,Autumn,No Leash,Attack,Animal,2022/23,2
4118,Street,6 am to 9 am,Autumn,No Leash,Attack,Animal,2023/24,2
4119,Street,6 am to 9 am,Autumn,No Leash,Attack,Human,2020/21,1
4120,Street,6 am to 9 am,Autumn,No Leash,Attack,Human,2023/24,1
4121,Street,6 am to 9 am,Autumn,No Leash,Attack,Unknown,2018/19,1
4122,Street,6 am to 9 am,Autumn,No Leash,Attack,Unknown,2020/21,1
4123,Street,6 am to 9 am,Autumn,No Leash,Attack,Unknown,2021/22,2
4124,Street,6 am to 9 am,Autumn,No Leash,Harassment,Human,2018/19,2
4125,Street,6 am to 9 am,Autumn,No Leash,Harassment,Human,2020/21,2
4126,Street,6 am to 9 am,Autumn,No Leash,Harassment,Human,2021/22,2
4127,Street,6 am to 9 am,Autumn,No Leash,Harassment,Human,2022/23,1
4128,Street,6 am to 9 am,Autumn,No Leash,Harassment,Unknown,2022/23,1
4129,Street,6 am to 9 am,Autumn,On a Leash,Attack,Animal,2019/20,1
4130,Street,6 am to 9 am,Autumn,On a Leash,Attack,Animal,2020/21,1
4131,Street,6 am to 9 am,Autumn,On a Leash,Attack,Animal,2022/23,2
4132,Street,6 am to 9 am,Autumn,On a Leash,Harassment,Animal,2023/24,1
4133,Street,6 am to 9 am,Autumn,Unknown,Attack,Animal,2020/21,1
4134,Street,6 am to 9 am,Autumn,Unknown,Attack,Unknown,2021/22,1
4135,Street,6 am to 9 am,Spring,No Leash,Attack,Animal,2019/20,2
4136,Street,6 am to 9 am,Spring,No Leash,Attack,Animal,2021/22,3
4137,Street,6 am to 9 am,Spring,No Leash,Attack,Animal,2022/23,1
4138,Street,6 am to 9 am,Spring,No Leash,Attack,Human,2019/20,1
4139,Street,6 am to 9 am,Spring,No Leash,Attack,Unknown,2019/20,2
4140,Street,6 am to 9 am,Spring,No Leash,Harassment,Animal,2018/19,1
4141,Street,6 am to 9 am,Spring,No Leash,Harassment,Animal,2021/22,1
4142,Street,6 am to 9 am,Spring,No Leash,Harassment,Animal,2022/23,1
4143,Street,6 am to 9 am,Spring,No Leash,Harassment,Animal,2023/24,1
4144,Street,6 am to 9 am,Spring,No Leash,Harassment,Human,2021/22,1
4145,Street,6 am to 9 am,Spring,No Leash,Harassment,Human,2022/23,1
4146,Street,6 am to 9 am,Spring,No Leash,Harassment,Unknown,2019/20,1
4147,Street,6 am to 9 am,Spring,No Leash,Harassment,Unknown,2020/21,1
4148,Street,6 am to 9 am,Spring,No Leash,Harassment,Unknown,2021/22,1
4149,Street,6 am to 9 am,Spring,Unknown,Attack,Unknown,2022/23,1
4150,Street,6 am to 9 am,Spring,Unknown,Harassment,Human,2018/19,1
4151,Street,6 am to 9 am,Spring,Unknown,Harassment,Human,2019/20,1
4152,Street,6 am to 9 am,Spring,Unknown,Harassment,Unknown,2022/23,1
4153,Street,6 am to 9 am,Summer,No Leash,Attack,Animal,2018/19,4
4154,Street,6 am to 9 am,Summer,No Leash,Attack,Animal,2020/21,1
4155,Street,6 am to 9 am,Summer,No Leash,Attack,Animal,2021/22,3
4156,Street,6 am to 9 am,Summer,No Leash,Attack,Animal,2022/23,1
4157,Street,6 am to 9 am,Summer,No Leash,Attack,Animal,2023/24,1
4158,Street,6 am to 9 am,Summer,No Leash,Attack,Both,2022/23,1
4159,Street,6 am to 9 am,Summer,No Leash,Attack,Human,2018/19,1
4160,Street,6 am to 9 am,Summer,No Leash,Attack,Human,2022/23,3
4161,Street,6 am to 9 am,Summer,No Leash,Attack,Human,2023/24,1
4162,Street,6 am to 9 am,Summer,No Leash,Attack,Unknown,2019/20,2
4163,Street,6 am to 9 am,Summer,No Leash,Attack,Unknown,2020/21,1
4164,Street,6 am to 9 am,Summer,No Leash,Attack,Unknown,2021/22,1
4165,Street,6 am to 9 am,Summer,No Leash,Attack,Unknown,2023/24,2
4166,Street,6 am to 9 am,Summer,No Leash,Harassment,Animal,2018/19,1
4167,Street,6 am to 9 am,Summer,No Leash,Harassment,Animal,2022/23,1
4168,Street,6 am to 9 am,Summer,No Leash,Harassment,Human,2023/24,1
4169,Street,6 am to 9 am,Summer,No Leash,Harassment,Unknown,2023/24,1
4170,Street,6 am to 9 am,Summer,Unknown,Attack,Animal,2018/19,1
4171,Street,6 am to 9 am,Summer,Unknown,Attack,Animal,2023/24,1
4172,Street,6 am to 9 am,Summer,Unknown,Attack,Animal,bef 30 Jun 2018,1
4173,Street,6 am to 9 am,Summer,Unknown,Attack,Human,2018/19,1
4174,Street,6 am to 9 am,Summer,Unknown,Attack,Unknown,2023/24,1
4175,Street,6 am to 9 am,Summer,Unknown,Harassment,Human,2020/21,1
4176,Street,6 am to 9 am,Summer,Unknown,Harassment,Unknown,2023/24,3
4177,Street,6 am to 9 am,Winter,No Leash,Attack,Animal,2019/20,1
4178,Street,6 am to 9 am,Winter,No Leash,Attack,Animal,2020/21,1
4179,Street,6 am to 9 am,Winter,No Leash,Attack,Animal,2021/22,2
4180,Street,6 am to 9 am,Winter,No Leash,Attack,Animal,2023/24,1
4181,Street,6 am to 9 am,Winter,No Leash,Attack,Human,2020/21,1
4182,Street,6 am to 9 am,Winter,No Leash,Attack,Human,2023/24,1
4183,Street,6 am to 9 am,Winter,No Leash,Harassment,Animal,2019/20,1
4184,Street,6 am to 9 am,Winter,No Leash,Harassment,Animal,2020/21,1
4185,Street,6 am to 9 am,Winter,No Leash,Harassment,Animal,2022/23,1
4186,Street,6 am to 9 am,Winter,No Leash,Harassment,Human,2018/19,1
4187,Street,6 am to 9 am,Winter,No Leash,Harassment,Human,2023/24,1
4188,Street,6 am to 9 am,Winter,No Leash,Harassment,Unknown,2021/22,2
4189,Street,6 am to 9 am,Winter,On a Leash,Attack,Human,2023/24,1
4190,Street,6 am to 9 am,Winter,On a Leash,Harassment,Animal,2022/23,1
4191,Street,6 am to 9 am,Winter,Unknown,Attack,Animal,2018/19,2
4192,Street,6 am to 9 am,Winter,Unknown,Attack,Animal,2019/20,1
4193,Street,6 am to 9 am,Winter,Unknown,Attack,Animal,2022/23,1
4194,Street,6 am to 9 am,Winter,Unknown,Harassment,Unknown,2023/24,1
4195,Street,8 pm to 10 pm,Autumn,No Leash,Attack,Animal,2018/19,1
4196,Street,8 pm to 10 pm,Autumn,No Leash,Attack,Animal,2023/24,1
4197,Street,8 pm to 10 pm,Autumn,No Leash,Harassment,Human,2019/20,1
4198,Street,8 pm to 10 pm,Autumn,No Leash,Harassment,Human,2021/22,2
4199,Street,8 pm to 10 pm,Autumn,Unknown,Attack,Animal,2020/21,1
4200,Street,8 pm to 10 pm,Autumn,Unknown,Attack,Both,2021/22,1
4201,Street,8 pm to 10 pm,Spring,No Leash,Attack,Animal,2018/19,1
4202,Street,8 pm to 10 pm,Spring,No Leash,Attack,Animal,2020/21,1
4203,Street,8 pm to 10 pm,Spring,No Leash,Attack,Animal,2021/22,1
4204,Street,8 pm to 10 pm,Spring,No Leash,Attack,Human,2020/21,1
4205,Street,8 pm to 10 pm,Spring,No Leash,Attack,Human,2023/24,1
4206,Street,8 pm to 10 pm,Spring,No Leash,Attack,Unknown,2022/23,1
4207,Street,8 pm to 10 pm,Spring,No Leash,Harassment,Animal,2023/24,1
4208,Street,8 pm to 10 pm,Spring,No Leash,Harassment,Human,2020/21,1
4209,Street,8 pm to 10 pm,Spring,No Leash,Harassment,Human,2021/22,1
4210,Street,8 pm to 10 pm,Spring,Unknown,Harassment,Human,2019/20,1
4211,Street,8 pm to 10 pm,Spring,Unknown,Harassment,Unknown,2021/22,1
