"_id","LocationType","Time","Season","OffendingAnimalLeashStatus","IncidentType","VictimType","FinancialYear","Count","Date","YearExtracted","MonthExtracted"
4193,"Street","6 am to 9 am","Winter","Unknown","Attack","Animal","2022/23",1,2022-07-01,2022,7
4194,"Street","6 am to 9 am","Winter","Unknown","Harassment","Unknown","2023/24",1,2023-07-01,2023,7
4195,"Street","8 pm to 10 pm","Autumn","No Leash","Attack","Animal","2018/19",1,2019-04-01,2019,4
4196,"Street","8 pm to 10 pm","Autumn","No Leash","Attack","Animal","2023/24",1,2024-04-01,2024,4
4197,"Street","8 pm to 10 pm","Autumn","No Leash","Harassment","Human","2019/20",1,2020-04-01,2020,4
4198,"Street","8 pm to 10 pm","Autumn","No Leash","Harassment","Human","2021/22",2,2022-04-01,2022,4
4199,"Street","8 pm to 10 pm","Autumn","Unknown","Attack","Animal","2020/21",1,2021-04-01,2021,4
4200,"Street","8 pm to 10 pm","Autumn","Unknown","Attack","Both","2021/22",1,2022-04-01,2022,4
4201,"Street","8 pm to 10 pm","Spring","No Leash","Attack","Animal","2018/19",1,2018-10-01,2018,10
4202,"Street","8 pm to 10 pm","Spring","No Leash","Attack","Animal","2020/21",1,2020-10-01,2020,10
4203,"Street","8 pm to 10 pm","Spring","No Leash","Attack","Animal","2021/22",1,2021-10-01,2021,10
4204,"Street","8 pm to 10 pm","Spring","No Leash","Attack","Human","2020/21",1,2020-10-01,2020,10
4205,"Street","8 pm to 10 pm","Spring","No Leash","Attack","Human","2023/24",1,2023-10-01,2023,10
4206,"Street","8 pm to 10 pm","Spring","No Leash","Attack","Unknown","2022/23",1,2022-10-01,2022,10
4207,"Street","8 pm to 10 pm","Spring","No Leash","Harassment","Animal","2023/24",1,2023-10-01,2023,10
4208,"Street","8 pm to 10 pm","Spring","No Leash","Harassment","Human","2020/21",1,2020-10-01,2020,10
4209,"Street","8 pm to 10 pm","Spring","No Leash","Harassment","Human","2021/22",1,2021-10-01,2021,10
4210,"Street","8 pm to 10 pm","Spring","Unknown","Harassment","Human","2019/20",1,2019-10-01,2019,10
4211,"Street","8 pm to 10 pm","Spring","Unknown","Harassment","Unknown","2021/22",1,2021-10-01,2021,10
4212,"Street","8 pm to 10 pm","Summer","No Leash","Attack","Animal","2020/21",3,2021-01-01,2021,1
4213,"Street","8 pm to 10 pm","Summer","No Leash","Attack","Animal","2021/22",1,2022-01-01,2022,1
4214,"Street","8 pm to 10 pm","Summer","No Leash","Attack","Animal","2022/23",2,2023-01-01,2023,1
4215,"Street","8 pm to 10 pm","Summer","No Leash","Attack","Human","2023/24",1,2024-01-01,2024,1
4216,"Street","8 pm to 10 pm","Summer","No Leash","Attack","Unknown","2019/20",1,2020-01-01,2020,1
4217,"Street","8 pm to 10 pm","Summer","No Leash","Attack","Unknown","2020/21",1,2021-01-01,2021,1
4218,"Street","8 pm to 10 pm","Summer","No Leash","Attack","Unknown","2021/22",1,2022-01-01,2022,1
4219,"Street","8 pm to 10 pm","Summer","No Leash","Harassment","Unknown","2020/21",1,2021-01-01,2021,1
4220,"Street","8 pm to 10 pm","Summer","On a Leash","Attack","Animal","2021/22",1,2022-01-01,2022,1
4222,"Street","8 pm to 10 pm","Summer","Unknown","Attack","Animal","2021/22",1,2022-01-01,2022,1
4223,"Street","8 pm to 10 pm","Summer","Unknown","Attack","Human","2020/21",1,2021-01-01,2021,1
4224,"Street","8 pm to 10 pm","Summer","Unknown","Harassment","Animal","2018/19",1,2019-01-01,2019,1
4225,"Street","8 pm to 10 pm","Summer","Unknown","Harassment","Unknown","2019/20",1,2020-01-01,2020,1
4226,"Street","8 pm to 10 pm","Summer","Unknown","Harassment","Unknown","2023/24",1,2024-01-01,2024,1
4227,"Street","8 pm to 10 pm","Winter","No Leash","Attack","Unknown","2021/22",1,2021-07-01,2021,7
4228,"Street","8 pm to 10 pm","Winter","No Leash","Harassment","Human","2019/20",2,2019-07-01,2019,7
4229,"Street","8 pm to 10 pm","Winter","No Leash","Harassment","Unknown","2022/23",1,2022-07-01,2022,7
4230,"Street","8 pm to 10 pm","Winter","Unknown","Attack","Unknown","2023/24",1,2023-07-01,2023,7
4231,"Street","9 am to Noon","Autumn","No Leash","Attack","Animal","2018/19",2,2019-04-01,2019,4
4232,"Street","9 am to Noon","Autumn","No Leash","Attack","Animal","2019/20",2,2020-04-01,2020,4
4233,"Street","9 am to Noon","Autumn","No Leash","Attack","Animal","2021/22",6,2022-04-01,2022,4
4234,"Street","9 am to Noon","Autumn","No Leash","Attack","Animal","2023/24",1,2024-04-01,2024,4
4235,"Street","9 am to Noon","Autumn","No Leash","Attack","Both","2019/20",1,2020-04-01,2020,4
4236,"Street","9 am to Noon","Autumn","No Leash","Attack","Both","2023/24",2,2024-04-01,2024,4
4237,"Street","9 am to Noon","Autumn","No Leash","Attack","Human","2020/21",2,2021-04-01,2021,4
4238,"Street","9 am to Noon","Autumn","No Leash","Attack","Human","2021/22",2,2022-04-01,2022,4
4239,"Street","9 am to Noon","Autumn","No Leash","Attack","Human","2022/23",1,2023-04-01,2023,4
4240,"Street","9 am to Noon","Autumn","No Leash","Attack","Unknown","2018/19",1,2019-04-01,2019,4
4241,"Street","9 am to Noon","Autumn","No Leash","Attack","Unknown","2019/20",3,2020-04-01,2020,4
4242,"Street","9 am to Noon","Autumn","No Leash","Attack","Unknown","2020/21",1,2021-04-01,2021,4
4243,"Street","9 am to Noon","Autumn","No Leash","Attack","Unknown","2021/22",2,2022-04-01,2022,4
4244,"Street","9 am to Noon","Autumn","No Leash","Attack","Unknown","2023/24",1,2024-04-01,2024,4
4246,"Street","9 am to Noon","Autumn","No Leash","Harassment","Animal","2018/19",1,2019-04-01,2019,4
4247,"Street","9 am to Noon","Autumn","No Leash","Harassment","Human","2018/19",4,2019-04-01,2019,4
4248,"Street","9 am to Noon","Autumn","No Leash","Harassment","Human","2019/20",2,2020-04-01,2020,4
4249,"Street","9 am to Noon","Autumn","No Leash","Harassment","Human","2020/21",1,2021-04-01,2021,4
4250,"Street","9 am to Noon","Autumn","No Leash","Harassment","Human","2021/22",2,2022-04-01,2022,4
4251,"Street","9 am to Noon","Autumn","No Leash","Harassment","Unknown","2019/20",1,2020-04-01,2020,4
4252,"Street","9 am to Noon","Autumn","No Leash","Harassment","Unknown","2021/22",3,2022-04-01,2022,4
4253,"Street","9 am to Noon","Autumn","On a Leash","Attack","Human","2023/24",1,2024-04-01,2024,4
4254,"Street","9 am to Noon","Autumn","On a Leash","Attack","Unknown","2020/21",1,2021-04-01,2021,4
4255,"Street","9 am to Noon","Autumn","On a Leash","Attack","Unknown","2022/23",1,2023-04-01,2023,4
4256,"Street","9 am to Noon","Autumn","On a Leash","Harassment","Animal","2019/20",1,2020-04-01,2020,4
4257,"Street","9 am to Noon","Autumn","Unknown","Attack","Animal","2023/24",1,2024-04-01,2024,4
4258,"Street","9 am to Noon","Autumn","Unknown","Attack","Human","2019/20",1,2020-04-01,2020,4
4259,"Street","9 am to Noon","Autumn","Unknown","Attack","Human","2020/21",1,2021-04-01,2021,4
4260,"Street","9 am to Noon","Autumn","Unknown","Attack","Unknown","2021/22",2,2022-04-01,2022,4
4261,"Street","9 am to Noon","Autumn","Unknown","Attack","Unknown","2023/24",1,2024-04-01,2024,4
4262,"Street","9 am to Noon","Autumn","Unknown","Harassment","Unknown","2022/23",1,2023-04-01,2023,4
4263,"Street","9 am to Noon","Spring","No Leash","Attack","Animal","2018/19",3,2018-10-01,2018,10
4264,"Street","9 am to Noon","Spring","No Leash","Attack","Animal","2020/21",1,2020-10-01,2020,10
4265,"Street","9 am to Noon","Spring","No Leash","Attack","Animal","2021/22",3,2021-10-01,2021,10
4266,"Street","9 am to Noon","Spring","No Leash","Attack","Animal","2022/23",2,2022-10-01,2022,10
4267,"Street","9 am to Noon","Spring","No Leash","Attack","Animal","2023/24",3,2023-10-01,2023,10
4268,"Street","9 am to Noon","Spring","No Leash","Attack","Both","2020/21",1,2020-10-01,2020,10
4269,"Street","9 am to Noon","Spring","No Leash","Attack","Human","2019/20",4,2019-10-01,2019,10
4270,"Street","9 am to Noon","Spring","No Leash","Attack","Human","2020/21",2,2020-10-01,2020,10
4271,"Street","9 am to Noon","Spring","No Leash","Attack","Human","2021/22",2,2021-10-01,2021,10
4272,"Street","9 am to Noon","Spring","No Leash","Attack","Unknown","2022/23",2,2022-10-01,2022,10
4273,"Street","9 am to Noon","Spring","No Leash","Harassment","Animal","2018/19",2,2018-10-01,2018,10
4274,"Street","9 am to Noon","Spring","No Leash","Harassment","Animal","2019/20",1,2019-10-01,2019,10
4275,"Street","9 am to Noon","Spring","No Leash","Harassment","Animal","2022/23",2,2022-10-01,2022,10
4276,"Street","9 am to Noon","Spring","No Leash","Harassment","Animal","2023/24",1,2023-10-01,2023,10
4277,"Street","9 am to Noon","Spring","No Leash","Harassment","Human","2018/19",1,2018-10-01,2018,10
4278,"Street","9 am to Noon","Spring","No Leash","Harassment","Human","2019/20",2,2019-10-01,2019,10
4279,"Street","9 am to Noon","Spring","No Leash","Harassment","Human","2020/21",2,2020-10-01,2020,10
4280,"Street","9 am to Noon","Spring","No Leash","Harassment","Human","2021/22",2,2021-10-01,2021,10
4281,"Street","9 am to Noon","Spring","No Leash","Harassment","Human","2022/23",2,2022-10-01,2022,10
4282,"Street","9 am to Noon","Spring","No Leash","Harassment","Human","2023/24",1,2023-10-01,2023,10
4284,"Street","9 am to Noon","Spring","On a Leash","Attack","Animal","2021/22",1,2021-10-01,2021,10
4285,"Street","9 am to Noon","Spring","On a Leash","Attack","Human","2020/21",1,2020-10-01,2020,10
4286,"Street","9 am to Noon","Spring","On a Leash","Attack","Human","2023/24",1,2023-10-01,2023,10
4287,"Street","9 am to Noon","Spring","On a Leash","Harassment","Human","2021/22",1,2021-10-01,2021,10
4288,"Street","9 am to Noon","Spring","Unknown","Attack","Animal","2020/21",2,2020-10-01,2020,10
4289,"Street","9 am to Noon","Spring","Unknown","Attack","Animal","2022/23",1,2022-10-01,2022,10
4290,"Street","9 am to Noon","Spring","Unknown","Attack","Human","2022/23",1,2022-10-01,2022,10
4291,"Street","9 am to Noon","Spring","Unknown","Attack","Unknown","2018/19",1,2018-10-01,2018,10
4292,"Street","9 am to Noon","Spring","Unknown","Attack","Unknown","2020/21",1,2020-10-01,2020,10
4293,"Street","9 am to Noon","Spring","Unknown","Attack","Unknown","2022/23",1,2022-10-01,2022,10
4294,"Street","9 am to Noon","Spring","Unknown","Attack","Unknown","2023/24",2,2023-10-01,2023,10
4296,"Street","9 am to Noon","Spring","Unknown","Harassment","Human","2018/19",1,2018-10-01,2018,10
4297,"Street","9 am to Noon","Spring","Unknown","Harassment","Human","2020/21",1,2020-10-01,2020,10
4298,"Street","9 am to Noon","Spring","Unknown","Harassment","Human","2022/23",2,2022-10-01,2022,10
4299,"Street","9 am to Noon","Spring","Unknown","Harassment","Unknown","2019/20",1,2019-10-01,2019,10
4300,"Street","9 am to Noon","Summer","No Leash","Attack","Animal","2018/19",1,2019-01-01,2019,1
4301,"Street","9 am to Noon","Summer","No Leash","Attack","Animal","2019/20",3,2020-01-01,2020,1
4302,"Street","9 am to Noon","Summer","No Leash","Attack","Animal","2020/21",4,2021-01-01,2021,1
4303,"Street","9 am to Noon","Summer","No Leash","Attack","Animal","2021/22",2,2022-01-01,2022,1
4304,"Street","9 am to Noon","Summer","No Leash","Attack","Animal","2023/24",2,2024-01-01,2024,1
4305,"Street","9 am to Noon","Summer","No Leash","Attack","Both","2018/19",1,2019-01-01,2019,1
4306,"Street","9 am to Noon","Summer","No Leash","Attack","Both","2020/21",1,2021-01-01,2021,1
4307,"Street","9 am to Noon","Summer","No Leash","Attack","Human","2020/21",2,2021-01-01,2021,1
4308,"Street","9 am to Noon","Summer","No Leash","Attack","Human","2021/22",1,2022-01-01,2022,1
4309,"Street","9 am to Noon","Summer","No Leash","Attack","Human","2022/23",3,2023-01-01,2023,1
4310,"Street","9 am to Noon","Summer","No Leash","Attack","Human","2023/24",1,2024-01-01,2024,1
4311,"Street","9 am to Noon","Summer","No Leash","Attack","Unknown","2021/22",2,2022-01-01,2022,1
4312,"Street","9 am to Noon","Summer","No Leash","Harassment","Animal","2018/19",2,2019-01-01,2019,1
4313,"Street","9 am to Noon","Summer","No Leash","Harassment","Animal","2021/22",1,2022-01-01,2022,1
4314,"Street","9 am to Noon","Summer","No Leash","Harassment","Animal","2022/23",1,2023-01-01,2023,1
4315,"Street","9 am to Noon","Summer","No Leash","Harassment","Human","2018/19",1,2019-01-01,2019,1
4316,"Street","9 am to Noon","Summer","No Leash","Harassment","Human","2022/23",1,2023-01-01,2023,1
4317,"Street","9 am to Noon","Summer","No Leash","Harassment","Unknown","2018/19",1,2019-01-01,2019,1
4318,"Street","9 am to Noon","Summer","No Leash","Harassment","Unknown","2019/20",1,2020-01-01,2020,1
4319,"Street","9 am to Noon","Summer","No Leash","Harassment","Unknown","2023/24",1,2024-01-01,2024,1
4320,"Street","9 am to Noon","Summer","Unknown","Attack","Animal","2018/19",3,2019-01-01,2019,1
4321,"Street","9 am to Noon","Summer","Unknown","Attack","Animal","2020/21",1,2021-01-01,2021,1
4322,"Street","9 am to Noon","Summer","Unknown","Attack","Animal","2021/22",1,2022-01-01,2022,1
4323,"Street","9 am to Noon","Summer","Unknown","Attack","Animal","2022/23",1,2023-01-01,2023,1
4324,"Street","9 am to Noon","Summer","Unknown","Attack","Both","2022/23",1,2023-01-01,2023,1
4325,"Street","9 am to Noon","Summer","Unknown","Attack","Human","2018/19",2,2019-01-01,2019,1
4326,"Street","9 am to Noon","Summer","Unknown","Attack","Human","2019/20",1,2020-01-01,2020,1
4327,"Street","9 am to Noon","Summer","Unknown","Attack","Human","2022/23",2,2023-01-01,2023,1
4328,"Street","9 am to Noon","Summer","Unknown","Attack","Human","2023/24",1,2024-01-01,2024,1
4329,"Street","9 am to Noon","Summer","Unknown","Attack","Unknown","2018/19",1,2019-01-01,2019,1
4330,"Street","9 am to Noon","Summer","Unknown","Attack","Unknown","2020/21",1,2021-01-01,2021,1
4331,"Street","9 am to Noon","Summer","Unknown","Attack","Unknown","2023/24",1,2024-01-01,2024,1
4332,"Street","9 am to Noon","Summer","Unknown","Harassment","Animal","2022/23",1,2023-01-01,2023,1
4333,"Street","9 am to Noon","Summer","Unknown","Harassment","Animal","2023/24",1,2024-01-01,2024,1
4334,"Street","9 am to Noon","Summer","Unknown","Harassment","Human","2018/19",2,2019-01-01,2019,1
4335,"Street","9 am to Noon","Summer","Unknown","Harassment","Unknown","2018/19",1,2019-01-01,2019,1
4336,"Street","9 am to Noon","Summer","Unknown","Harassment","Unknown","2020/21",1,2021-01-01,2021,1
4337,"Street","9 am to Noon","Summer","Unknown","Harassment","Unknown","2022/23",1,2023-01-01,2023,1
4338,"Street","9 am to Noon","Winter","No Leash","Attack","Animal","2018/19",1,2018-07-01,2018,7
4339,"Street","9 am to Noon","Winter","No Leash","Attack","Animal","2019/20",1,2019-07-01,2019,7
4340,"Street","9 am to Noon","Winter","No Leash","Attack","Animal","2020/21",4,2020-07-01,2020,7
4341,"Street","9 am to Noon","Winter","No Leash","Attack","Animal","2021/22",1,2021-07-01,2021,7
4342,"Street","9 am to Noon","Winter","No Leash","Attack","Animal","2022/23",4,2022-07-01,2022,7
4343,"Street","9 am to Noon","Winter","No Leash","Attack","Animal","2023/24",2,2023-07-01,2023,7
4344,"Street","9 am to Noon","Winter","No Leash","Attack","Both","2021/22",1,2021-07-01,2021,7
4345,"Street","9 am to Noon","Winter","No Leash","Attack","Both","2023/24",1,2023-07-01,2023,7
4346,"Street","9 am to Noon","Winter","No Leash","Attack","Human","2019/20",2,2019-07-01,2019,7
4347,"Street","9 am to Noon","Winter","No Leash","Attack","Human","2020/21",2,2020-07-01,2020,7
4348,"Street","9 am to Noon","Winter","No Leash","Attack","Human","2021/22",1,2021-07-01,2021,7
4349,"Street","9 am to Noon","Winter","No Leash","Attack","Human","2022/23",1,2022-07-01,2022,7
4350,"Street","9 am to Noon","Winter","No Leash","Attack","Human","2023/24",2,2023-07-01,2023,7
4351,"Street","9 am to Noon","Winter","No Leash","Attack","Unknown","2019/20",1,2019-07-01,2019,7
4352,"Street","9 am to Noon","Winter","No Leash","Attack","Unknown","2020/21",1,2020-07-01,2020,7
4353,"Street","9 am to Noon","Winter","No Leash","Attack","Unknown","2021/22",1,2021-07-01,2021,7
4354,"Street","9 am to Noon","Winter","No Leash","Attack","Unknown","2022/23",1,2022-07-01,2022,7
4355,"Street","9 am to Noon","Winter","No Leash","Attack","Unknown","2023/24",1,2023-07-01,2023,7
4356,"Street","9 am to Noon","Winter","No Leash","Harassment","Animal","2020/21",2,2020-07-01,2020,7
4357,"Street","9 am to Noon","Winter","No Leash","Harassment","Animal","2021/22",1,2021-07-01,2021,7
4358,"Street","9 am to Noon","Winter","No Leash","Harassment","Animal","2022/23",1,2022-07-01,2022,7
4359,"Street","9 am to Noon","Winter","No Leash","Harassment","Human","2020/21",3,2020-07-01,2020,7
4360,"Street","9 am to Noon","Winter","No Leash","Harassment","Human","2021/22",3,2021-07-01,2021,7
4361,"Street","9 am to Noon","Winter","No Leash","Harassment","Unknown","2018/19",1,2018-07-01,2018,7
4362,"Street","9 am to Noon","Winter","No Leash","Harassment","Unknown","2019/20",1,2019-07-01,2019,7
4363,"Street","9 am to Noon","Winter","No Leash","Harassment","Unknown","2021/22",4,2021-07-01,2021,7
4364,"Street","9 am to Noon","Winter","No Leash","Harassment","Unknown","2022/23",1,2022-07-01,2022,7
4365,"Street","9 am to Noon","Winter","On a Leash","Attack","Both","2023/24",1,2023-07-01,2023,7
4366,"Street","9 am to Noon","Winter","On a Leash","Harassment","Animal","2022/23",1,2022-07-01,2022,7
4367,"Street","9 am to Noon","Winter","Unknown","Attack","Animal","2019/20",1,2019-07-01,2019,7
4368,"Street","9 am to Noon","Winter","Unknown","Attack","Animal","2021/22",1,2021-07-01,2021,7
4369,"Street","9 am to Noon","Winter","Unknown","Attack","Human","2018/19",1,2018-07-01,2018,7
4370,"Street","9 am to Noon","Winter","Unknown","Attack","Human","2019/20",1,2019-07-01,2019,7
4371,"Street","9 am to Noon","Winter","Unknown","Attack","Unknown","2019/20",1,2019-07-01,2019,7
4372,"Street","9 am to Noon","Winter","Unknown","Attack","Unknown","2021/22",1,2021-07-01,2021,7
4373,"Street","9 am to Noon","Winter","Unknown","Attack","Unknown","2022/23",1,2022-07-01,2022,7
4374,"Street","9 am to Noon","Winter","Unknown","Attack","Unknown","2023/24",3,2023-07-01,2023,7
4375,"Street","9 am to Noon","Winter","Unknown","Harassment","Human","2022/23",2,2022-07-01,2022,7
4376,"Street","9 am to Noon","Winter","Unknown","Harassment","Unknown","2019/20",1,2019-07-01,2019,7
4377,"Street","Noon to 5 pm","Autumn","No Leash","Attack","Animal","2018/19",2,2019-04-01,2019,4
4378,"Street","Noon to 5 pm","Autumn","No Leash","Attack","Animal","2019/20",1,2020-04-01,2020,4
4379,"Street","Noon to 5 pm","Autumn","No Leash","Attack","Animal","2020/21",3,2021-04-01,2021,4
4380,"Street","Noon to 5 pm","Autumn","No Leash","Attack","Animal","2022/23",3,2023-04-01,2023,4
4381,"Street","Noon to 5 pm","Autumn","No Leash","Attack","Animal","2023/24",2,2024-04-01,2024,4
4382,"Street","Noon to 5 pm","Autumn","No Leash","Attack","Both","2020/21",1,2021-04-01,2021,4
4383,"Street","Noon to 5 pm","Autumn","No Leash","Attack","Both","2021/22",1,2022-04-01,2022,4
4384,"Street","Noon to 5 pm","Autumn","No Leash","Attack","Both","2022/23",1,2023-04-01,2023,4
4385,"Street","Noon to 5 pm","Autumn","No Leash","Attack","Human","2019/20",1,2020-04-01,2020,4
4386,"Street","Noon to 5 pm","Autumn","No Leash","Attack","Human","2020/21",3,2021-04-01,2021,4
